1
1
1
3
6
4
1
5
3
10
14
15
10
23
40
30
47
40
56
26
29
47
67
73
88
85
46
42
117
69
64
80
99
34
38
72
78
86
50
54
34
22
67
48
58
68
56
30
32
78
57
58
66
66
34
31
73
78
61
48
68
61
27
98
80
98
52
75
41
34
67
81
47
62
52
27
14
71
32
46
44
38
25
13
63
62
55
52
63
16
29
95
103
86
78
219
63
45
146
121
112
195
273
181
66
202
216
188
243
192
113
73
243
248
282
276
285
143
124
375
335
339
308
213
100
141
388
384
379
469
385
180
162
456
358
355
394
291
201
116
451
320
361
324
339
187
138
408
335
253
344
346
216
107
350
336
337
306
255
151
118
325
355
291
274
294
143
100
296
288
267
304
277
137
104
293
264
197
261
202
154
82
274
261
224
170
200
136
91
125
271
238
197
194
108
79
258
266
224
254
305
180
142
381
433
284
348
259
142
121
318
294
321
375
375
165
171
459
408
339
427
319
174
183
414
347
338
359
301
191
188
429
392
435
423
419
317
215
562
573
579
600
639
347
283
918
838
1012
1000
918
552
419
1196
1209
1031
1200
1145
623
528
1495
1432
1012
839
588
168
60
